Unknown Number,Gene ID,Gene Type,LogFC,AveExpr,Gene Stable ID Ver,Gene name,Gene Type,Gene Start,Gene End
9925, ENSG00000232375.1, unprocessed_pseudogene, -0.0552534056939483, 1.57763453631177, ENSG00000232375.1,,unprocessed_pseudogene,43037121,43037451,"pseudogene similar to part of family with sequence similarity 120A,
13366, ENSG00000207448.1, snRNA, -0.0635748826660949, 4.34625038883831, ENSG00000207448.1,RNU6-520P,snRNA,70701755,70701858,"RNA, U6 small nuclear 520,
12257, ENSG00000244314.3, misc_RNA, -0.0306052500250715, -1.23351735501558, ENSG00000244314.3,RN7SL36P,misc_RNA,195146728,195147003,"RNA, 7SL, cytoplasmic 36,
8301, ENSG00000202141.1, misc_RNA, -0.0438590654098592, 8.66244126861642, ENSG00000202141.1,Y_RNA,misc_RNA,183022859,183022971,
676, ENSG00000235112.1, processed_pseudogene, -0.0290458573233505, -0.469610552964587, ENSG00000235112.1,HSPE1P27,processed_pseudogene,21161475,21162081,
5874, ENSG00000252246.1, rRNA_pseudogene, 0.0428568029286564, 4.12735906846113, ENSG00000252246.1,RNA5SP92,rRNA_pseudogene,33332898,33333007,"RNA,
11173, ENSG00000242049.1, antisense, -0.0600235061107773, 4.68791020634199, ENSG00000242049.1,DNAJB8-AS1,lncRNA,128463594,128472317,
9943, ENSG00000173769.4, protein_coding, -0.0466138754298524, 5.32155275030576, ENSG00000173769.4,TOPAZ1,protein_coding,44241886,44332098,
17294, ENSG00000253519.1, antisense, 0.0633781023487698, 2.25296876316853, ENSG00000253519.1,,lncRNA,157565964,157569098,
1354, ENSG00000284138.1, processed_pseudogene, 0.0542801981227592, 3.84804654563106, ENSG00000284138.1,ATP6V0CP4,processed_pseudogene,42952202,42952641,
8558, ENSG00000212309.1, snoRNA, -0.061578156589628, 3.99260282442891, ENSG00000212309.1,SNORD70B,snoRNA,202278108,202278192,"small nucleolar RNA,
3809, ENSG00000243051.3, misc_RNA, 0.0587490991898842, 1.8632160238327, ENSG00000243051.3,RN7SL269P,misc_RNA,169957942,169958246,"RNA, 7SL, cytoplasmic 269,
15108, ENSG00000272324.5, antisense, -0.0423081233590753, 4.95415034323916, ENSG00000272324.5,DAP-DT,lncRNA,10761065,10770294,
13109, ENSG00000173966.7, processed_pseudogene, -0.0290840567963152, -1.26631381167626, ENSG00000173966.7,,processed_pseudogene,53575713,53576387,
10792, ENSG00000239997.1, processed_pseudogene, 0.0311531837497952, -0.368076085451321, ENSG00000239997.1,FCF1P3,processed_pseudogene,106848671,106849260,
2288, ENSG00000233482.1, antisense, -0.0589372604542541, 6.30935213928989, ENSG00000233482.1,,lncRNA,94145111,94145619,
8352, ENSG00000228073.1, antisense, 0.0295931876226149, -0.445615484738594, ENSG00000228073.1,,lncRNA,189095063,189096158,
6493, ENSG00000278060.1, antisense, 0.0365005748712916, 7.43110358412346, ENSG00000278060.1,,lncRNA,72932974,72934355,"novel transcript,
1701, ENSG00000230728.1, sense_overlapping, -0.0313774881124905, -0.557287128678536, ENSG00000230728.1,,lncRNA,54621477,54628438,
17077, ENSG00000213488.4, processed_pseudogene, -0.0613559215675455, 3.69685886462997, ENSG00000213488.4,,processed_pseudogene,144522140,144522988,
510, ENSG00000271742.1, lincRNA, 0.0488231332193323, 0.404943101045386, ENSG00000271742.1,,lncRNA,15682873,15683128,
15201, ENSG00000248160.1, processed_pseudogene, -0.0582795488264068, 5.62563032771602, ENSG00000248160.1,,processed_pseudogene,17647712,17647944,
17308, ENSG00000213414.3, processed_pseudogene, -0.0428550362357183, 2.18904169347947, ENSG00000213414.3,,processed_pseudogene,157986146,157987706,
10273, ENSG00000271137.1, processed_pseudogene, 0.0290304490679648, -0.394575741438185, ENSG00000271137.1,,processed_pseudogene,52753526,52754690,"AKT interacting protein,
16182, ENSG00000255647.3, processed_transcript, -0.0589128548090118, 1.49703196778002, ENSG00000255647.3,,lncRNA,90410000,90410669,
655, ENSG00000284641.1, lincRNA, 0.0430977289540966, 4.5235890787479, ENSG00000284641.1,,lncRNA,20476222,20478937,
12634, ENSG00000242034.1, processed_pseudogene, -0.029220326399975, -0.83109577162051, ENSG00000242034.1,,processed_pseudogene,9553614,9553985,
18815, ENSG00000213500.3, processed_pseudogene, -0.0539555716489153, 6.70280361752844, ENSG00000213500.3,LAP3P2,processed_pseudogene,36673817,36675270,
2917, ENSG00000276509.1, lincRNA, 0.0627223920366604, 2.25225581273934, ENSG00000276509.1,,lncRNA,146235806,146237807,
6024, ENSG00000219391.1, processed_pseudogene, 0.0295562519391441, 2.87445433068341, ENSG00000219391.1,,processed_pseudogene,44065894,44066154,"poly(A) binding protein,
8187, ENSG00000283880.1, miRNA, -0.0515027818742215, 3.40439535228732, ENSG00000283880.1,MIR7704,miRNA,176188843,176188901,
12326, ENSG00000201441.1, snRNA, 0.0607876650766993, 7.26222131561195, ENSG00000201441.1,RNU6-646P,snRNA,196708859,196708964,"RNA, U6 small nuclear 646,
888, ENSG00000214973.3, processed_pseudogene, -0.0502377474311813, 0.43187699098382, ENSG00000214973.3,CHCHD3P3,processed_pseudogene,27200834,27201473,
2209, ENSG00000199666.2, snoRNA, -0.0334062748375348, -1.08636246204484, ENSG00000199666.2,SNORD3G,snoRNA,90657750,90657964,"small nucleolar RNA,
11916, ENSG00000201343.1, misc_RNA, -0.0511080822828345, 2.27064050697266, ENSG00000201343.1,Y_RNA,misc_RNA,177120691,177120800,
2579, ENSG00000233337.1, processed_pseudogene, -0.0288210632561259, -0.783280475746969, ENSG00000233337.1,UBE2FP3,processed_pseudogene,111437514,111438037,
2027, ENSG00000232672.1, processed_pseudogene, 0.0501434155374668, 0.793375946462839, ENSG00000232672.1,ACTG1P21,processed_pseudogene,77773865,77774864,
18216, ENSG00000220875.1, processed_pseudogene, -0.0446087981731341, 8.68354648856833, ENSG00000220875.1,H3C9P,processed_pseudogene,26321876,26322292,"H3 clustered histone 9,
7585, ENSG00000282944.1, processed_transcript, -0.0332268126200656, 1.82934816898484, ENSG00000282944.1,,lncRNA,130681228,130691691,
940, ENSG00000270605.1, antisense, 0.0719138387341646, 4.23519122438109, ENSG00000270605.1,,lncRNA,28239509,28241453,
492, ENSG00000233485.1, antisense, 0.0483003202059782, 2.19723930837533, ENSG00000233485.1,FHAD1-AS1,lncRNA,15326680,15343876,
4448, ENSG00000279946.1, TEC, -0.0298437213895749, -0.389987781273055, ENSG00000279946.1,,TEC,206541758,206544892,"novel transcript,
732, ENSG00000263793.1, miRNA, 0.0306363270474038, 0.62892907524937, ENSG00000263793.1,MIR3115,miRNA,23044305,23044372,
12246, ENSG00000272707.1, lincRNA, -0.0383166126118859, 0.630683054448516, ENSG00000272707.1,,lncRNA,194637505,194637664,
13064, ENSG00000250016.2, processed_pseudogene, -0.0307712550563723, 1.41043825445291, ENSG00000250016.2,SNX18P23,processed_pseudogene,49233289,49233965,
1632, ENSG00000252018.1, snRNA, 0.0302870862766947, 2.75764146729394, ENSG00000252018.1,RNU2-30P,snRNA,52754322,52754462,"RNA, U2 small nuclear 30,
9878, ENSG00000275256.1, processed_pseudogene, 0.0299265962787083, 1.80793399486334, ENSG00000275256.1,MRPS31P1,processed_pseudogene,41189041,41189236,
10065, ENSG00000228638.1, transcribed_processed_pseudogene, 0.0615217694745644, -1.1310241511412, ENSG00000228638.1,FCF1P2,transcribed_processed_pseudogene,48290793,48291375,
16125, ENSG00000249023.1, lincRNA, -0.04289595392464, 5.7785011558281, ENSG00000249023.1,,lncRNA,85429702,85430184,
16343, ENSG00000249017.1, antisense, 0.0446547665760873, 6.68139688311828, ENSG00000249017.1,,lncRNA,102500541,102505670,
16383, ENSG00000250383.1, antisense, -0.0566123730328921, 2.80891740253885, ENSG00000250383.1,,lncRNA,108818041,108830790,
12806, ENSG00000228154.3, processed_pseudogene, 0.0418996477537792, 1.88973265353345, ENSG00000228154.3,,processed_pseudogene,25622777,25623601,
10883, ENSG00000242525.1, unprocessed_pseudogene, -0.0576339870528041, 7.48927814794231, ENSG00000242525.1,OR7E100P,unprocessed_pseudogene,112524187,112525201,
14604, ENSG00000201176.1, snRNA, 0.0284504919272831, -0.239012209489226, ENSG00000201176.1,RNU6-853P,snRNA,168885355,168885461,"RNA, U6 small nuclear 853,
7469, ENSG00000213236.3, processed_pseudogene, 0.0650599211204719, 4.3129594490146, ENSG00000213236.3,YWHAZP2,processed_pseudogene,126557435,126558162,
6836, ENSG00000250036.1, IG_V_gene, 0.0313848570525814, 0.859598940464409, ENSG00000250036.1,IGKV1D-37,IG_V_gene,89884740,89885216,
18422, ENSG00000227262.3, unprocessed_pseudogene, 0.0298526306657579, 5.02895470577692, ENSG00000227262.3,HCG4B,unprocessed_pseudogene,29925983,29926973,
18094, ENSG00000227089.2, lincRNA, -0.0283738370481174, -1.36226540033418, ENSG00000227089.2,,lncRNA,21354411,21355296,
2989, ENSG00000201183.1, snRNA, 0.0646632880378184, 6.23527145886925, ENSG00000201183.1,RNVU1-3,snRNA,148402715,148402875,"RNA,
12149, ENSG00000239093.1, snoRNA, 0.0407263121670786, 0.368663927989124, ENSG00000239093.1,,snoRNA,187423315,187423419,
11145, ENSG00000214324.5, protein_coding, -0.0324563393646714, 3.43436696116955, ENSG00000214324.5,C3orf56,protein_coding,127193131,127198185,
11230, ENSG00000250643.1, antisense, 0.0333024993602534, -0.205061308301476, ENSG00000250643.1,,lncRNA,129954105,129969294,
15528, ENSG00000249855.1, processed_pseudogene, 0.0411408532795219, 1.63761802925121, ENSG00000249855.1,EEF1A1P19,processed_pseudogene,43495073,43496454,
221, ENSG00000260972.1, lincRNA, -0.063524216306399, 3.9107918600936, ENSG00000260972.1,,lncRNA,5492978,5494674,
7724, ENSG00000237939.1, processed_pseudogene, -0.0352852775045582, 0.272308775640917, ENSG00000237939.1,IDI1P1,processed_pseudogene,138307319,138307970,
15537, ENSG00000249276.1, lincRNA, -0.0402244266188791, 3.26689230885368, ENSG00000249276.1,,lncRNA,43874367,43886628,
10554, ENSG00000244222.2, unprocessed_pseudogene, 0.0704972448474912, 5.93361924107839, ENSG00000244222.2,OR7E121P,unprocessed_pseudogene,75598652,75599673,
14700, ENSG00000251416.1, lincRNA, -0.0295922271128241, -0.326480977166377, ENSG00000251416.1,,lncRNA,177686673,177691068,
10934, ENSG00000284134.1, miRNA, -0.0645660877273521, 3.56786855529703, ENSG00000284134.1,MIR568,miRNA,114316475,114316569,
16940, ENSG00000202111.1, misc_RNA, 0.0444081808978252, 2.91473960765626, ENSG00000202111.1,VTRNA1-2,misc_RNA,140718925,140719013,
3963, ENSG00000228196.1, processed_pseudogene, -0.0542104227084751, 6.67261287192094, ENSG00000228196.1,PTPN2P1,processed_pseudogene,178746683,178747754,
11006, ENSG00000284121.1, miRNA, 0.0376298376988736, 5.44625382889109, ENSG00000284121.1,MIR198,miRNA,120395668,120395729,
5937, ENSG00000213594.4, processed_pseudogene, -0.0294276180269149, 2.8921505346603, ENSG00000213594.4,GAPDHP25,processed_pseudogene,38285410,38286410,
15181, ENSG00000249620.1, processed_pseudogene, 0.0518772130868962, 5.70338748157401, ENSG00000249620.1,H3P18,processed_pseudogene,17511833,17512238,
4036, ENSG00000231684.3, processed_pseudogene, -0.043290582037091, 0.969218365057614, ENSG00000231684.3,EIF1P3,processed_pseudogene,182336001,182336334,
2984, ENSG00000207340.1, snRNA, 0.0395277628853357, 2.38017519534122, ENSG00000207340.1,RNVU1-1,snRNA,148362370,148362533,"RNA,
15183, ENSG00000284283.1, protein_coding, -0.0296148983409229, -1.39226729988776, ENSG00000284283.1,TAF11L4,protein_coding,17521801,17522397,
7902, ENSG00000235548.1, processed_pseudogene, 0.0676703900040543, 6.37629816605779, ENSG00000235548.1,HEBP2P1,processed_pseudogene,156033247,156034080,
10637, ENSG00000242365.1, processed_pseudogene, 0.0362751926206534, 1.86393838157155, ENSG00000242365.1,NDUFA5P5,processed_pseudogene,88601061,88601402,
11576, ENSG00000276055.1, misc_RNA, 0.0282276753501378, 1.74109480912595, ENSG00000276055.1,,misc_RNA,151079506,151079584,
772, ENSG00000225315.2, antisense, -0.0442977630003396, 7.30961366807044, ENSG00000225315.2,,lncRNA,24040835,24086799,"novel transcript,
9930, ENSG00000241939.3, misc_RNA, 0.0324199349276714, 4.308920217914, ENSG00000241939.3,RN7SL517P,misc_RNA,43314951,43315255,"RNA, 7SL, cytoplasmic 517,
3268, ENSG00000276584.1, miRNA, -0.0693234810132979, 2.95588274101254, ENSG00000276584.1,MIR6737,miRNA,153962351,153962420,
482, ENSG00000252151.1, snRNA, 0.0284981658837797, -1.36567050865663, ENSG00000252151.1,RNU6-1265P,snRNA,14124233,14124335,"RNA, U6 small nuclear 1265,
12293, ENSG00000228413.1, processed_pseudogene, 0.0737787506433771, 6.54359460072231, ENSG00000228413.1,,processed_pseudogene,196044695,196045254,
16023, ENSG00000201955.1, misc_RNA, -0.0564087310243588, 6.63503220109542, ENSG00000201955.1,RNY3P1,misc_RNA,79170234,79170335,
11554, ENSG00000240477.1, processed_pseudogene, -0.0395353106340283, 1.28489472037755, ENSG00000240477.1,,processed_pseudogene,150050729,150051456,"eukaryotic translation initiation factor 3,
14169, ENSG00000279749.1, TEC, -0.0555966356190658, 7.93201103989164, ENSG00000279749.1,,TEC,136553236,136553739,
15219, ENSG00000249557.2, processed_pseudogene, 0.0543373275563875, 4.84016728354451, ENSG00000249557.2,HSPD1P15,processed_pseudogene,19233366,19234487,
15729, ENSG00000249878.1, processed_pseudogene, 0.0282516155025156, -0.775605213556918, ENSG00000249878.1,,processed_pseudogene,61831947,61833024,"actin,
8676, ENSG00000284079.1, miRNA, -0.0283487554329823, -1.24213706231671, ENSG00000284079.1,MIR4775,miRNA,207754807,207754881,
12534, ENSG00000284684.1, protein_coding, -0.0510834454024338, 6.38702531173, ENSG00000284684.1,,protein_coding,6064977,6070162,
13045, ENSG00000200269.1, snRNA, 0.042420232733805, 3.93038878370067, ENSG00000200269.1,RNU6-838P,snRNA,48106081,48106188,"RNA, U6 small nuclear 838,
16233, ENSG00000249545.1, antisense, -0.05489840743819, 4.71492047865084, ENSG00000249545.1,MCTP1-AS1,lncRNA,94979151,94980893,
12033, ENSG00000243584.1, processed_pseudogene, 0.0280271291301359, 2.24564367250979, ENSG00000243584.1,,processed_pseudogene,183613620,183616742,
13839, ENSG00000252470.1, snRNA, 0.0461664424271979, 2.69149613634105, ENSG00000252470.1,RNU6-551P,snRNA,107435118,107435220,"RNA, U6 small nuclear 551,
11873, ENSG00000223387.6, lincRNA, -0.0582461583342926, 7.15513031170492, ENSG00000223387.6,LINC02068,lncRNA,172560888,172595607,
14475, ENSG00000252350.1, ribozyme, -0.0375194998974824, -0.750250976376579, ENSG00000252350.1,RPPH1-3P,ribozyme,156986372,156986693,"ribonuclease P RNA component H1,
4293, ENSG00000223774.5, antisense, -0.0631576030175257, 5.57198518722734, ENSG00000223774.5,,lncRNA,201893842,201899978,
6807, ENSG00000253578.1, IG_V_pseudogene, 0.0373860841591499, 3.08181696259879, ENSG00000253578.1,IGKV1-22,IG_V_pseudogene,89170775,89171212,
2684, ENSG00000271143.1, processed_pseudogene, 0.0422309662395067, 0.580171532339108, ENSG00000271143.1,,processed_pseudogene,115916497,115916699,"serine palmitoyltransferase,
14974, ENSG00000231291.3, lincRNA, -0.0343456805770667, -0.844437325315257, ENSG00000231291.3,,lncRNA,4512262,4516776,
2908, ENSG00000278431.1, antisense, -0.0558783741075452, 5.94642274687099, ENSG00000278431.1,,lncRNA,145961388,145964422,"novel transcript,
14385, ENSG00000253077.1, rRNA_pseudogene, 0.0339687175885497, 1.2815814349481, ENSG00000253077.1,RNA5SP169,rRNA_pseudogene,151971497,151971613,"RNA,
17401, ENSG00000254297.1, antisense, -0.0317186024149067, -0.423217606468871, ENSG00000254297.1,,lncRNA,167296234,167303372,
3297, ENSG00000237920.2, unprocessed_pseudogene, 0.0369475784234854, 3.00649785224273, ENSG00000237920.2,,unprocessed_pseudogene,154376966,154379273,
4325, ENSG00000260021.1, antisense, -0.0278169541741503, 2.26315476377839, ENSG00000260021.1,,lncRNA,202810238,202810829,"novel transcript,
15836, ENSG00000248477.6, transcribed_unprocessed_pseudogene, 0.0279142981341301, -0.618138216534465, ENSG00000248477.6,NAIPP3,transcribed_unprocessed_pseudogene,69607099,69624049,
6238, ENSG00000242158.3, misc_RNA, 0.0351730931769022, 7.91271437230458, ENSG00000242158.3,RN7SL361P,misc_RNA,60640705,60641002,"RNA, 7SL, cytoplasmic 361,
6794, ENSG00000241755.1, IG_V_gene, -0.0590195198112016, 6.15463048076569, ENSG00000241755.1,IGKV1-9,IG_V_gene,89009982,89010515,
2258, ENSG00000222664.1, misc_RNA, -0.0526061746018822, 7.20410816904997, ENSG00000222664.1,RN7SKP123,misc_RNA,93026252,93026542,
5700, ENSG00000201160.1, misc_RNA, 0.0344561326748205, 6.52968487735125, ENSG00000201160.1,Y_RNA,misc_RNA,25697076,25697188,
1170, ENSG00000284705.1, lincRNA, 0.0446200894405841, 0.533344568706347, ENSG00000284705.1,,lncRNA,36703953,36710582,
11027, ENSG00000243544.3, misc_RNA, 0.0283521073374451, 4.79934106749002, ENSG00000243544.3,RN7SL172P,misc_RNA,121653994,121654296,"RNA, 7SL, cytoplasmic 172,
10669, ENSG00000241815.1, processed_pseudogene, -0.0277056013267936, -1.25688362498569, ENSG00000241815.1,,processed_pseudogene,96566357,96567103,
2591, ENSG00000201028.1, snRNA, -0.0451596642547862, 0.827641375787369, ENSG00000201028.1,RNU6-151P,snRNA,111650431,111650537,"RNA, U6 small nuclear 151,
17106, ENSG00000280646.2, rRNA_pseudogene, 0.0289006155707041, 1.17641088883008, ENSG00000280646.2,RNA5SP196,rRNA_pseudogene,146586099,146586200,"RNA,
8412, ENSG00000236695.1, processed_pseudogene, -0.0504756568344763, 5.1987815032437, ENSG00000236695.1,HNRNPA1P47,processed_pseudogene,194187379,194188309,
9223, ENSG00000225057.2, processed_transcript, -0.0532637500880723, 9.65263645093181, ENSG00000225057.2,,lncRNA,238231684,238255633,
11201, ENSG00000273174.1, antisense, 0.0280304066783295, 4.3751231208076, ENSG00000273174.1,,lncRNA,129123439,129124003,"novel transcript,
4749, ENSG00000266618.1, miRNA, -0.0535692387356715, 3.70320382503411, ENSG00000266618.1,MIR4742,miRNA,224398227,224398311,
16399, ENSG00000254106.1, lincRNA, 0.0341281027734337, 1.92184807512461, ENSG00000254106.1,LINC01848,lncRNA,109883182,109884751,
10914, ENSG00000242659.1, lincRNA, 0.0380237432200057, 1.49046338254631, ENSG00000242659.1,,lncRNA,113746872,113747408,
16443, ENSG00000212643.3, transcribed_processed_pseudogene, -0.0277374559086027, -0.55132787769002, ENSG00000212643.3,ZRSR2P1,transcribed_processed_pseudogene,112891610,112893079,
19008, ENSG00000183239.5, processed_pseudogene, -0.0938069174432043, 1.53786934424559, ENSG00000183239.5,,processed_pseudogene,44089242,44089696,
8891, ENSG00000280323.1, TEC, 0.0401531706102822, 6.37614746132683, ENSG00000280323.1,,TEC,219427477,219429319,
7529, ENSG00000284619.1, transcribed_unprocessed_pseudogene, 0.05822243427532, 5.20522637436584, ENSG00000284619.1,,transcribed_unprocessed_pseudogene,129988158,129990530,
5160, ENSG00000240963.1, antisense, 0.0462509546032372, 2.7594079980826, ENSG00000240963.1,,lncRNA,244375100,244409592,"novel transcript,
1028, ENSG00000266580.1, miRNA, -0.036806362002576, -1.89557442674772, ENSG00000266580.1,MIR4254,miRNA,31758660,31758735,
15367, ENSG00000273294.1, protein_coding, -0.0282186311187843, -0.560556264687035, ENSG00000273294.1,C1QTNF3-AMACR,protein_coding,33987174,34124528,
14092, ENSG00000244021.4, processed_pseudogene, 0.0710016434036841, 4.95405578583365, ENSG00000244021.4,,processed_pseudogene,127812720,127813200,
4186, ENSG00000226640.2, lincRNA, -0.028752016212266, 0.175877436732105, ENSG00000226640.2,,lncRNA,193678894,193727035,
110, ENSG00000272455.1, lincRNA, -0.0509814891906854, 6.25037218450999, ENSG00000272455.1,MRPL20-DT,lncRNA,1409096,1410618,
7676, ENSG00000279512.1, TEC, 0.0294153217513391, 0.0191016823850044, ENSG00000279512.1,,TEC,133117004,133119052,
15598, ENSG00000222960.1, snRNA, -0.0274586875693197, 3.00512540759545, ENSG00000222960.1,RNU6-272P,snRNA,53912020,53912123,"RNA, U6 small nuclear 272,
10638, ENSG00000242705.1, processed_pseudogene, -0.0292925287950119, 4.21463963755021, ENSG00000242705.1,ICE2P2,processed_pseudogene,88948142,88950928,
